sample_id,y_true,y_pred,class_name,p_true,ce_residual,margin,correct,optimizer
5,1,1,versicolor,0.3826767437014986,0.9605646574027435,0.18564954254763094,True,MyMomentum
6,2,2,virginica,0.5405948710356662,0.615085132725185,0.5682076244497546,True,MyMomentum
7,1,1,versicolor,0.43168000989590743,0.8400706830385722,0.039132616281974286,True,MyMomentum
8,2,2,virginica,0.5413112997109358,0.6137607502614217,0.8183841467382843,True,MyMomentum
9,0,2,setosa,0.011698764219727596,4.448272065002353,-3.9057343073919535,False,MyMomentum
10,0,2,setosa,0.004405487885689885,5.4249042684763005,-5.181445853110475,False,MyMomentum
11,2,2,virginica,0.5819120450548548,0.5414359680065843,0.9146773871884548,True,MyMomentum
12,0,1,setosa,0.041056460881276666,3.192807064937799,-3.013057360605848,False,MyMomentum
13,1,1,versicolor,0.49098678728639883,0.7113380613533601,0.41992295897128484,True,MyMomentum
14,0,1,setosa,0.02843474810811587,3.5601433567779663,-3.376314523104018,False,MyMomentum
15,1,2,versicolor,0.31914931842321637,1.142096202882488,-0.6174267733876366,False,MyMomentum
16,2,2,virginica,0.8905933415236118,0.11586736251636193,2.697051827355472,True,MyMomentum
17,1,1,versicolor,0.3937514032790829,0.9320355249652597,0.23939247885797013,True,MyMomentum
18,1,2,versicolor,0.3562098443197911,1.032235271451226,-0.29205780616577937,False,MyMomentum
19,2,2,virginica,0.7412486010422528,0.29941921596742593,1.7400202331571006,True,MyMomentum
20,2,2,virginica,0.9038316283302883,0.10111218778401601,2.6478997008667293,True,MyMomentum
21,0,1,setosa,0.054499802560980026,2.9095582000538123,-2.6047308737119317,False,MyMomentum
22,1,2,versicolor,0.1886745182541179,1.6677318741250893,-1.3749751082205757,False,MyMomentum
23,2,2,virginica,0.47716367981463115,0.7398957026888505,0.4596558259423411,True,MyMomentum
24,1,0,versicolor,0.3455019987830886,1.0627568506013099,-0.1643618543217304,False,MyMomentum
25,1,2,versicolor,0.10847741555269261,2.2212132792562578,-1.9932935089818848,False,MyMomentum
26,1,1,versicolor,0.42400121768664617,0.8580189518518359,0.2250795799878857,True,MyMomentum
27,2,2,virginica,0.9356200344398615,0.0665458310342324,3.1728851279827857,True,MyMomentum
28,0,1,setosa,0.02608223107052657,3.646500998399869,-3.3173974006557154,False,MyMomentum
29,2,0,virginica,0.3234581502354899,1.1286855389877137,-0.28868144968426024,False,MyMomentum
30,0,1,setosa,0.02034977994673233,3.8946851805803853,-3.6794992008069456,False,MyMomentum
31,0,1,setosa,0.02025349280511758,3.8994280160999413,-3.497261897980147,False,MyMomentum
32,1,1,versicolor,0.547883049394573,0.6016934283235789,0.5380552062925199,True,MyMomentum
33,1,0,versicolor,0.3147614813991771,1.1559401288860398,-0.4760121108234241,False,MyMomentum
34,2,2,virginica,0.8926927550080784,0.11351281664909048,2.351381380371941,True,MyMomentum
35,2,2,virginica,0.8395847197924604,0.17484789059090747,2.223903812102908,True,MyMomentum
36,0,1,setosa,0.013943777947506945,4.272721895481939,-4.006156876757115,False,MyMomentum
37,0,1,setosa,0.07541247735214633,2.5847825355349263,-2.175893012173402,False,MyMomentum
38,0,1,setosa,0.06498371284358483,2.7336186121219743,-2.3651954238377737,False,MyMomentum
39,1,2,versicolor,0.10564546654622575,2.247666445956915,-2.1095535002999832,False,MyMomentum
40,2,2,virginica,0.9330978109943622,0.0692452486945833,3.2648182394225267,True,MyMomentum
41,2,2,virginica,0.5886672889359675,0.5298941294042826,0.9588391575758499,True,MyMomentum
42,1,2,versicolor,0.33130127156400946,1.1047271315791867,-0.38795604874231715,False,MyMomentum
43,0,1,setosa,0.023271381278046278,3.760530944682443,-3.4323024890478253,False,MyMomentum
44,0,1,setosa,0.049621936054200594,3.0033222838617415,-2.6871424493221685,False,MyMomentum
0,2,2,virginica,0.8784941092978311,0.12954607678687904,2.513542165603766,True,MyRMSProp
1,0,1,setosa,0.024031003491139444,3.7284104701747847,-3.0158773478085545,False,MyRMSProp
2,0,1,setosa,0.026115198389003683,3.6452378203774236,-3.4836079328110148,False,MyRMSProp
3,2,1,virginica,0.14051648215357107,1.9624304863871254,-1.3713079574068714,False,MyRMSProp
4,1,2,versicolor,0.2941088763896613,1.2238052523419005,-0.7446554404047732,False,MyRMSProp
5,1,1,versicolor,0.4322276073988732,0.8388029605058819,0.41486762224383933,True,MyRMSProp
6,2,2,virginica,0.5103471533349887,0.6726640920163378,0.2548580209387865,True,MyRMSProp
7,1,1,versicolor,0.5549126569195721,0.5889445525401245,0.5577061599672538,True,MyRMSProp
8,2,2,virginica,0.5432831062211352,0.6101247206603014,0.5890154089924241,True,MyRMSProp
9,0,2,setosa,0.018537980366727488,3.9879336586116176,-3.370102229993614,False,MyRMSProp
10,0,2,setosa,0.007676626924183688,4.869575030880508,-4.54715062363689,False,MyRMSProp
11,2,2,virginica,0.5958413177351561,0.5177808927772009,1.0353974349932644,True,MyRMSProp
12,0,1,setosa,0.06542994509352942,2.726775249264384,-2.536864454951011,False,MyRMSProp
13,1,1,versicolor,0.4878576083476676,0.7177317018796701,0.3062030114061982,True,MyRMSProp
14,0,1,setosa,0.044210067352837334,3.118802747669974,-2.9276263095752895,False,MyRMSProp
15,1,2,versicolor,0.3817050392311807,0.9631071172453181,-0.36978603316254444,False,MyRMSProp
16,2,2,virginica,0.8912154788673031,0.11516904139250862,2.4883982031997385,True,MyRMSProp
17,1,1,versicolor,0.42160912895706626,0.8636766288654388,0.3504116614435974,True,MyRMSProp
18,1,2,versicolor,0.40458091275921865,0.9049035309440465,-0.1217631104333079,False,MyRMSProp
19,2,2,virginica,0.7514289314061795,0.2857786432481562,1.5914624106480655,True,MyRMSProp
20,2,2,virginica,0.8953894434665882,0.11049652298501242,2.3800192141026337,True,MyRMSProp
21,0,1,setosa,0.08288896886189141,2.490253291293315,-2.172141578255578,False,MyRMSProp
22,1,2,versicolor,0.22299966597570875,1.500585005389917,-1.1730074967503517,False,MyRMSProp
23,2,2,virginica,0.46799590385957,0.7592957355396093,0.5608041383906832,True,MyRMSProp
24,1,0,versicolor,0.37117130291667266,0.9910915900115119,-0.07632768021603348,False,MyRMSProp
25,1,2,versicolor,0.12095792106872368,2.112312553630459,-1.8807419147832154,False,MyRMSProp
26,1,1,versicolor,0.4258860723116492,0.8535834043682683,0.12848458857946632,True,MyRMSProp
27,2,2,virginica,0.942966475964179,0.058724547389752385,3.458766082213507,True,MyRMSProp
28,0,1,setosa,0.03836092648546437,3.2607158768741953,-2.9381150453616662,False,MyRMSProp
29,2,0,virginica,0.31284261182040823,1.1620550525417017,-0.16329275861711368,False,MyRMSProp
30,0,1,setosa,0.030964250520956787,3.474921948955542,-3.259146832267519,False,MyRMSProp
31,0,1,setosa,0.030539910014155836,3.488720925687287,-3.0964467333149983,False,MyRMSProp
32,1,1,versicolor,0.6265612046170206,0.46750881649344217,0.8537732809975896,True,MyRMSProp
33,1,0,versicolor,0.35700059053905314,1.0300178430328488,-0.3204777969333895,False,MyRMSProp
34,2,2,virginica,0.8702676381109975,0.13895448462927712,2.0250721149357735,True,MyRMSProp
35,2,2,virginica,0.8410010842487944,0.17316232977245244,2.0191613134431527,True,MyRMSProp
36,0,1,setosa,0.02198251947360797,3.8175077108428424,-3.558223199927302,False,MyRMSProp
37,0,1,setosa,0.1079044033590932,2.2265095979205882,-1.8017380288737157,False,MyRMSProp
38,0,1,setosa,0.09604981312055769,2.3428883354169634,-1.9615542689763776,False,MyRMSProp
39,1,2,versicolor,0.13156169095994655,2.028279404597435,-1.863993014076834,False,MyRMSProp
40,2,2,virginica,0.934308509746642,0.06794858507246157,3.058798156826577,True,MyRMSProp
41,2,2,virginica,0.6018743510684911,0.5077065746135206,1.0610602944950365,True,MyRMSProp
42,1,2,versicolor,0.3923052630235489,0.9357150100433436,-0.18071589719559833,False,MyRMSProp
43,0,1,setosa,0.03478754173114965,3.358495952528989,-3.0337283126015646,False,MyRMSProp
44,0,1,setosa,0.07268319666097069,2.621645053744289,-2.2929636555977737,False,MyRMSProp
0,2,2,virginica,0.9826071406927929,0.01754589213294764,4.034501553828971,True,MyAdam
1,0,0,setosa,0.999683800297546,0.000316249704120536,8.058826298673628,True,MyAdam
2,0,0,setosa,0.9999773881101074,2.2612145545245885e-05,10.697012446663706,True,MyAdam
3,2,1,virginica,0.01398844467273436,4.2695236706999005,-4.255362161077931,False,MyAdam
4,1,1,versicolor,0.9980403140890808,0.0019616086076857655,6.238665435557097,True,MyAdam
5,1,1,versicolor,0.9993873229511555,0.000612864812123665,7.417817824016341,True,MyAdam
6,2,2,virginica,0.9990472311891152,0.0009532229835922704,6.955185077541421,True,MyAdam
7,1,1,versicolor,0.8188473173474505,0.19985763821368802,1.5085574694279478,True,MyAdam
8,2,2,virginica,0.9968231355099053,0.003181921437085991,5.748679135746398,True,MyAdam
9,0,0,setosa,0.9998534427765621,0.00014656796399721453,8.827952401776335,True,MyAdam
10,0,0,setosa,0.9995127965888287,0.00048732213331597235,7.626347035982392,True,MyAdam
11,2,2,virginica,0.8139799591087175,0.2058195335422412,1.4761165470755415,True,MyAdam
12,0,0,setosa,0.9999615206887845,3.84800515631659e-05,10.165351935406411,True,MyAdam
13,1,1,versicolor,0.9863233385020118,0.013771048621408103,4.280086166012984,True,MyAdam
14,0,0,setosa,0.9999704403957154,2.9560041178347023e-05,10.429072737789783,True,MyAdam
15,1,1,versicolor,0.9772159013533492,0.023047667367714214,3.758670646079679,True,MyAdam
16,2,2,virginica,0.9975551863568423,0.0024478070799580152,6.011346017333707,True,MyAdam
17,1,1,versicolor,0.9978077742158249,0.0021946322287426465,6.247750887070814,True,MyAdam
18,1,1,versicolor,0.9988446564929393,0.0011560114308742113,6.769114740714886,True,MyAdam
19,2,2,virginica,0.9938464400484319,0.006172571132694004,5.084562024683409,True,MyAdam
20,2,2,virginica,0.9996755772199442,0.00032447541651057154,8.033140125220656,True,MyAdam
21,0,0,setosa,0.999870442381536,0.00012956601177720856,8.9512556384861,True,MyAdam
22,1,1,versicolor,0.999015751152348,0.0009847335386128564,6.95093338939018,True,MyAdam
23,2,2,virginica,0.8962927813412956,0.10948815449338702,2.1567118137238497,True,MyAdam
24,1,1,versicolor,0.9994565627350209,0.0005435849805280717,7.605122684087807,True,MyAdam
25,1,1,versicolor,0.9706072740756752,0.029833347627734787,3.5202514658453383,True,MyAdam
26,1,1,versicolor,0.982917316354691,0.017230275948818433,4.054131901226663,True,MyAdam
27,2,2,virginica,0.9999537907820872,4.621028559156392e-05,9.982348952683523,True,MyAdam
28,0,0,setosa,0.9998674714443478,0.00013253733833716726,8.928582459019013,True,MyAdam
29,2,2,virginica,0.9966766908515763,0.003328843605481407,5.703466567319648,True,MyAdam
30,0,0,setosa,0.9999406190179895,5.938274513083604e-05,9.731477765031233,True,MyAdam
31,0,0,setosa,0.9998786362775252,0.0001213710876473255,9.01659811395758,True,MyAdam
32,1,1,versicolor,0.9998768408655243,0.00012316671918465174,9.002546899110047,True,MyAdam
33,1,1,versicolor,0.9992331820251745,0.0007671121301140527,7.175644108216845,True,MyAdam
34,2,2,virginica,0.9988339300415654,0.0011667503469804405,6.7529497955196955,True,MyAdam
35,2,2,virginica,0.9989215996352937,0.0010789822567589505,6.8312013225424355,True,MyAdam
36,0,0,setosa,0.999961853263313,3.814746429226969e-05,10.174032757856498,True,MyAdam
37,0,0,setosa,0.9990844486951158,0.0009159706779713828,6.995068705905586,True,MyAdam
38,0,0,setosa,0.9997188516444588,0.0002811878851493692,8.176347364340735,True,MyAdam
39,1,1,versicolor,0.998820434777848,0.0011802614567652772,6.758217512335726,True,MyAdam
40,2,2,virginica,0.9998564018535042,0.00014360845769674572,8.848373480030517,True,MyAdam
41,2,2,virginica,0.7839773252675541,0.24337518090258356,1.289035054628275,True,MyAdam
42,1,1,versicolor,0.9440801914145016,0.05754416791224758,2.8263141892967467,True,MyAdam
43,0,0,setosa,0.999876301689447,0.00012370596182002236,8.997541969869795,True,MyAdam
44,0,0,setosa,0.9997955581416482,0.0002044627594372544,8.49502284035608,True,MyAdam
