optimizer,step,w0,w1,w2,loss,grad_norm,loss_increased_from_prev,update_norm
SGD,30,2.773481736994121,-0.07690057141979872,0.003261142240114816,0.45865101476598813,0.3306141908510802,False,0.06612283817021611
SGD,31,2.707379578734781,-0.0752483818130175,0.003192800122966973,0.43705038306989097,0.32273447525066423,False,0.06454689505013268
SGD,32,2.6428539591360245,-0.07359268765645034,0.0031238590660574808,0.4164671135773292,0.31504278266227925,False,0.0630085565324557
SGD,33,2.5798670202426988,-0.07194375932702128,0.003054862569611021,0.3968532652534036,0.30753453704389094,False,0.061506907408778205
SGD,34,2.518381874312836,-0.07030920233847292,0.00298621545242886,0.3781631664706985,0.3002053098830134,False,0.06004106197660269
SGD,35,2.458362564543359,-0.06869459579573788,0.002918217026437874,0.3603533032761669,0.2930508011177341,False,0.058610160223546634
SGD,36,2.399774030569093,-0.06710397904334284,0.002851086384499319,0.34338221495248406,0.28606682680777035,False,0.05721336536155394
SGD,37,2.342582077709695,-0.06554022257558008,0.002784981675267278,0.32721039567939264,0.27924931084821125,False,0.05584986216964236
SGD,38,2.2867533491801155,-0.06400531070746239,0.002720014793725548,0.31180020151310966,0.27259427911316503,False,0.05451885582263299
SGD,39,2.2322553006640375,-0.06250055697243839,0.00265626257662801,0.297115762145797,0.2660978550683699,False,0.05321957101367401
SGD,40,2.1790561767899352,-0.061026768231868804,0.0025937753332963176,0.28312289705283367,0.25975625628000676,False,0.0519512512560012
SGD,41,2.127124989156368,-0.05958436968362472,0.002532583344934177,0.2697890357240779,0.25356579147813113,False,0.050713158295626115
SGD,42,2.076431495634717,-0.05817350006173971,0.0024727018151944006,0.2570831417303054,0.24752285797081117,False,0.04950457159416232
SGD,43,2.0269461807398543,-0.0567940841114902,0.0024141346400481053,0.24497564041136866,0.24162393928706144,False,0.04832478785741224
SGD,44,1.9786402369067668,-0.05544588774117408,0.002356877277564889,0.23343834999642762,0.23586560297549555,False,0.047173120595099156
SGD,45,1.9314855465474514,-0.05412855996861115,0.0023009189315457263,0.2224444159835201,0.23024449851472073,False,0.046048899702944145
SGD,46,1.8854546647901242,-0.05284166480200647,0.002246244212121412,0.21196824861852373,0.22475735530883176,False,0.044951471061766425
SGD,47,1.8405208028239732,-0.05158470544887173,0.0021928343976760412,0.20198546332379175,0.2194009807516965,False,0.043880196150339244
SGD,48,1.7966578117888912,-0.05035714267797016,0.0021406683929083782,0.19247282393536735,0.21417225834989076,False,
Momentum,0,5.8,2.8,1.25,12.772099999999998,9.090872469130781,False,0.6818154351848085
Momentum,1,5.7415,2.5115125,0.6350000000000001,7.80347943753125,5.609519539793262,False,1.0015705442216432
Momentum,2,5.633865596875,2.0125525,-0.22674085937499988,4.71495282280601,2.7685806941960833,False,0.9287851355583585
Momentum,3,5.486066976690625,1.3938923685203126,-0.90353997109375,5.33528109063776,5.368395614214118,True,0.7065265270499125
Momentum,4,5.306449302712677,0.7409920660414072,-1.1051297020894433,5.59611879228437,6.524974033118778,True,0.7220539920260228
Momentum,5,5.102552827218633,0.12159019094889545,-0.7950821060437665,3.461943956951551,4.780998194646771,False,0.8532112153613464
Momentum,6,4.881005304919153,-0.4186114931889866,-0.17293404180508143,1.5811133617791484,1.3388714685817293,False,0.7929250467112827
Momentum,7,4.647487263857003,-0.8532496558127791,0.4477825777497678,2.1198153781238442,2.6452895374709264,True,0.5282373795958938
Momentum,8,4.40675417489442,-1.169098776322577,0.7960951416260322,3.4993101429375093,4.636940022257106,True,0.31224314528219127
Momentum,9,4.162693403059275,-1.360352110890972,0.7593217348839534,3.451606098678233,4.440732748091406,False,0.4300748214241745
Momentum,10,3.918397690903021,-1.4260016313255615,0.4115084264671924,2.335004207686951,2.6206805331032155,False,0.5206367725454063
Momentum,11,3.676246302900998,-1.3706522498807996,-0.046052280094104336,1.809076961688336,1.7126873952599437,False,0.4516381146273071
Momentum,12,3.437993860055381,-1.2071011532787952,-0.3931312320092075,2.0412376204820495,3.050310982656261,True,0.3551086440549844
Momentum,13,3.2048707920625294,-0.9581723819909319,-0.4920769296280755,1.919296580333636,3.4205396070188,False,0.4084383281207942
Momentum,14,2.9776970043195936,-0.6558426411557998,-0.33776987908533795,1.129137934963244,2.350396313367922,False,0.4883225940632343
Momentum,15,2.757003919764393,-0.3371798593604333,-0.040772320508510373,0.5048142532157576,0.5668759966535691,False,0.4621218249925037
Momentum,16,2.5431534864526024,-0.03822245748391445,0.2393152464593991,0.5555467431682044,1.4611692337519704,True,0.35117943326873086
Momentum,17,2.3364397329557276,0.21211167308781198,0.3732153642228951,0.8070593969928364,2.3476829883278194,True,0.27707365273630696
Momentum,18,2.137160696087366,0.39605419732326397,0.3164454577288024,0.7253012217965715,2.1083853470238267,False,0.2977174981207404
Momentum,19,1.9456551561718116,0.5078579265080473,0.11779686596611041,0.4681140580328897,1.1149645704446272,False,0.300001763935586
Momentum,20,1.7623068151042454,0.5517155048829856,-0.11557184875658028,0.42227613891165605,0.9117145512736863,False,0.23670497046444233
Momentum,21,1.5875251205642136,0.5379804086761651,-0.2746062771941891,0.5397822580871768,1.649959104865108,True,0.17741328488627903
Momentum,22,1.4217146812551869,0.47932692533356624,-0.29789019357582575,0.5100919273521579,1.7635361136412622,False,0.20936293602650863
Momentum,23,1.2652437857361267,0.3881320894756328,-0.19285115440491604,0.29403264588336453,1.1653167754778244,False,0.25115655311480084
Momentum,24,1.1184183243167896,0.275541803212189,-0.0230120379133896,0.1298541411965646,0.3918833246057755,False,0.23861707297275964
Momentum,25,0.9814626935200812,0.15183042921769357,0.1282386105201199,0.13030116023248886,0.8521923980130165,True,0.19103307356729074
Momentum,26,0.8545060683274914,0.027161143945162655,0.19775997289105235,0.1636196221686527,1.2026468331938402,True,0.1668785575680052
Momentum,27,0.7375717034730402,-0.08812958248972265,0.16804708528010892,0.11636774721056857,0.99085517634277,False,0.17485952403605212
Momentum,28,0.6305682959275567,-0.18415836398146535,0.06852524323033085,0.05165408429978449,0.41524715914947574,False,0.16415985937670158
Momentum,29,0.5332846070940511,-0.2528724902824379,-0.044446931061474695,0.06012109651411965,0.44850179572069554,True,0.11965045148629762
Momentum,30,0.44539003633652535,-0.28957462518441385,-0.11686052278196814,0.10777431148898214,0.8558105232352657,True,0.07917865514260894
Momentum,31,0.3664437380646894,-0.2938877377131112,-0.12111945218749909,0.1095567081252271,0.8831115602095135,True,0.09346156807263355
Momentum,32,0.29591317531818273,-0.26970062677574086,-0.06476798290976027,0.06345436045095214,0.5641359494381375,False,0.11334795114690843
Momentum,33,0.2332004991885688,-0.2240780599246936,0.01789675973053237,0.03178019529684546,0.2633569038379421,False,0.10503168981835877
Momentum,34,0.17767296885923428,-0.1655358924076923,0.08513636014603247,0.035674321051682584,0.5002297845952556,True,0.08313258567438338
Momentum,35,0.1286926918141908,-0.10228746895905025,0.10775485242029217,0.038954266707461035,0.6278495045995629,True,0.07965737465256682
Momentum,36,0.08564156613428353,-0.04099791462636598,0.08063496223000624,0.02002275738186929,0.4743857468573791,False,0.08874174714936765
Momentum,37,0.04793906926226405,0.01369631535050067,0.021794834562101892,0.0017698120250807172,0.13634409109994225,False,0.08254083730471637
Momentum,38,0.0150526536194283,0.05898416869518143,-0.038872156698063584,0.006087633521688518,0.22700958183528788,True,0.05722472001658014
Momentum,39,-0.013497852095549462,0.09331813185648552,-0.07465925183071194,0.020178354105437054,0.43467373360886247,True,0.033425574383939276
Momentum,40,-0.038139772138247485,0.11587693944716418,-0.07358920529327825,0.02212546242416795,0.4295285229023676,True,0.03962043819440679
Momentum,41,-0.05924928853947968,0.12631420151146308,-0.041726515503744406,0.01346491781279845,0.25942122617511854,False,0.04735113913170204
Momentum,42,-0.07715443600108483,0.1248376518156375,0.002083938413599752,0.009496945540113653,0.1544300549935422,False,0.03950746352693365
Momentum,43,-0.09213935761064068,0.11246695404956757,0.03648245052485263,0.012806465248803557,0.28468246838379885,True,0.02692293815261274
Momentum,44,-0.10445018662297448,0.0912293957135693,0.047539312815917036,0.013226608736496212,0.33009716946039697,True,0.031905885877149154
Momentum,45,-0.1143027140343303,0.06409810073499281,0.033944972449440336,0.007029984460140623,0.23478623684274655,False,0.04147489687722238
Momentum,46,-0.12189138390844108,0.0346170708604179,0.005776762743241105,0.001633976459700773,0.060062535868500515,False,0.03982693636813696
Momentum,47,-0.1273985059544363,0.006313790103204098,-0.021696510917181566,0.002351579057626396,0.12949466469634457,True,0.0281935812124147
Momentum,48,-0.13100225038813448,-0.017901816239193506,-0.035678479916848437,0.005270874922925682,0.22182307725773373,True,
RMSProp,0,5.8,2.8,1.25,12.772099999999998,9.090872469130781,False,0.4107919109236343
RMSProp,1,5.562829185102755,2.562829177437196,1.0128291764020056,9.951653439506504,7.609195390458379,False,0.2814922089521319
RMSProp,2,5.394621934778613,2.3987679962050303,0.8578191333343111,8.308771149822304,6.64339736431863,False,0.22701753599696914
RMSProp,3,5.255741433204606,2.2655445181663696,0.7374003937961064,7.143129122101906,5.896085577865154,False,0.1953890853958451
RMSProp,4,5.133790407089362,2.150169207246421,0.6374335015197682,6.24805222824123,5.278658271383738,False,0.17417447450861193
RMSProp,5,5.023057927304556,2.046709093889539,0.551578563192145,5.530646625077263,4.751350367639197,False,0.15870346458032208
RMSProp,6,4.920376225196291,1.951892081948797,0.47639218165548525,4.939972117464684,4.292537439765657,False,0.14678464647684616
RMSProp,7,4.823781220331295,1.863698935192797,0.4097805734949047,4.444545685901271,3.8890249135555774,False,0.13724041721218455
RMSProp,8,4.731960805843967,1.7807866702650466,0.3503709789457055,4.023269725797392,3.532085151663397,False,0.12937734889275826
RMSProp,9,4.6439902215547555,1.7022131084979346,0.2972120653228413,3.6611528253645718,3.2155539493328886,False,0.12275946949512583
RMSProp,10,4.559190944891323,1.6272904514479958,0.24961410855303293,3.347061962486469,2.934802165260512,False,0.11709889007426394
RMSProp,11,4.47704930932793,1.5555010546696002,0.20705609786421542,3.0724456750493436,2.6861284440380278,False,0.11219802559368193
RMSProp,12,4.397166638193028,1.4864459481757837,0.16912790166928499,2.8305645291441732,2.466377612635442,False,0.10791675736338485
RMSProp,13,4.319227176860669,1.4198118241353763,0.13549220039196594,2.616005234547519,2.272694675219579,False,0.10415259248616124
RMSProp,14,4.242976639994578,1.3553490313007597,0.10585832637619547,2.424361773223359,2.102371392505103,False,0.10082804509012855
RMSProp,15,4.168207379745566,1.2928564358087051,0.07996377275619611,2.2520186703218608,1.9527637267745426,False,0.09788228654341335
RMSProp,16,4.09474784144862,1.2321707326341564,0.05756101215896321,2.0959983341445616,1.8212665302858917,False,0.09526549328882143
RMSProp,17,4.02245488565808,1.173158736872919,0.03840828099849422,1.9538491351068303,1.7053327956566708,False,0.09293502710293029
RMSProp,18,3.9512080797127123,1.1157117252872335,0.022263536804806347,1.8235595027028726,1.6025226876521406,False,0.09085294589386647
RMSProp,19,3.8809053752957894,1.059741220508087,0.008881080975320723,1.7034886592550624,1.5105657616233046,False,0.08898452103168471
RMSProp,20,3.8114597820044995,1.0051758081650388,-0.0019895368310519513,1.5923081145797577,1.4274204238756047,False,0.0872975139040222
RMSProp,21,3.7427967700888445,0.9519587024847982,-0.010602689071182203,1.488950441694573,1.3513183066292616,False,0.08576199188361328
RMSProp,22,3.674852215933328,0.9000458575175394,-0.01721429552184213,1.3925635034032042,1.2807867769610846,False,0.08435047676527863
RMSProp,23,3.607570757592809,0.8494044759464534,-0.02207832334602794,1.3024693873982707,1.2146485355396568,False,0.08303823814862786
RMSProp,24,3.5409044643583596,0.8000118054398325,-0.025442612488037336,1.218127942054011,1.1520017111978984,False,0.08180357894829883
RMSProp,25,3.4748117498163045,0.7518541397774234,-0.02754448098073633,1.1391050755555028,1.0921863392723066,False,0.08062800847310093
RMSProp,26,3.409256475882998,0.7049259621994204,-0.028606535157787938,1.065045981690947,1.0347437142943974,False,0.07949625202011873
RMSProp,27,3.3442072082341183,0.6592291838034916,-0.028833047462153174,0.9956532881054543,0.9793743622463922,False,0.07839609456259321
RMSProp,28,3.279636592964395,0.6147724416778478,-0.028407176671384208,0.9306698855432316,0.9258989153526894,False,0.07731809191434087
RMSProp,29,3.215520831256901,0.5715704306002815,-0.027489202381914095,0.8698659709727588,0.8742245171522545,False,0.07625520201725462
RMSProp,30,3.151839234020815,0.5296432490450933,-0.02621583872939666,0.8130296774540253,0.824317884899239,False,0.07520239237649845
RMSProp,31,3.0885738423638176,0.48901574525319136,-0.024700591794224656,0.7599605925549947,0.7761849932633548,False,0.07415627097178762
RMSProp,32,3.0257091027445906,0.44971685249610827,-0.02303503929872571,0.7104654819087908,0.7298565767578893,False,0.0731147724578948
RMSProp,33,2.9632315879475084,0.41177890464864414,-0.02129084622650025,0.6643556142065093,0.6853782540392055,False,0.07207691425406358
RMSProp,34,2.901129756812524,0.37523692404713527,-0.019522289812798948,0.6214452000427142,0.6428039817427951,False,0.07104262210185594
RMSProp,35,2.839393747067617,0.3401278736704117,-0.01776905351139551,0.5815505822439101,0.6021916538047891,False,0.07001261400486856
RMSProp,36,2.7780151967439735,0.306489865322681,-0.01605906100828772,0.5444899290931632,0.5635998800692348,False,0.0689883256306401
RMSProp,37,2.7169870905752025,0.2743613151727441,-0.01441115444678622,0.5100832726191292,0.5270852287831186,False,0.06797185850364346
RMSProp,38,2.6563036285424713,0.2437800382138834,-0.012837469685834862,0.47815279841278274,0.4926994518319423,False,0.06696593330943588
RMSProp,39,2.5959601143636237,0.21478227447144807,-0.011345417914298585,0.44852333356912505,0.4604864085359132,False,0.06597383304408766
RMSProp,40,2.5359528622604666,0.1874016425823469,-0.009939239081138269,0.4210230005070107,0.43047856630630377,False,0.06499932368222333
RMSProp,41,2.4762791207887793,0.16166802108235848,-0.008621141052915024,0.39548401233663166,0.402693100944485,False,0.06404654315626815
RMSProp,42,2.4169370128864074,0.13760636457018222,-0.0073920739835450205,0.37174358503635896,0.3771277641562421,False,0.06311985284425024
RMSProp,43,2.357925491585522,0.11523547083614394,-0.006252209791937085,0.3496449365990704,0.35375683924955115,False,0.06222364977410087
RMSProp,44,2.2992443110404635,0.09456672571343495,-0.005201202607988495,0.329038336012328,0.33252765663895895,False,0.06136214263922227
RMSProp,45,2.240894012634282,0.07560286415886587,-0.004238300678934749,0.3097821572222845,0.3133582535348497,False,0.06053910047994127
RMSProp,46,2.1828759259364228,0.05833679788254151,-0.00336236792941052,0.2917438865348034,0.2961367841366897,False,0.059757589098078316
RMSProp,47,2.1251921841843955,0.04275057039571084,-0.0025718585816121905,0.2748010275511895,0.28072316691697285,False,0.05901971606225527
RMSProp,48,2.0678457537521706,0.02881450808429739,-0.001864774425639678,0.2588418469615289,0.26695317553992964,False,
Adam,0,5.8,2.8,1.25,12.772099999999998,9.090872469130781,False,0.18186533378599842
Adam,1,5.695000001346154,2.6950000002729753,1.1450000001280487,11.468756003002346,8.433057651340544,False,0.1815987127006128
Adam,2,5.590053736266659,2.5901198842730975,1.0402883237579494,10.254739193325863,7.779773929519123,False,0.18112578572332297
Adam,3,5.485198469441613,2.485446979004177,0.9360985633421435,9.131204642618727,7.133091073886461,False,0.1804225335138443
Adam,4,5.380472464287958,2.381074331926769,0.8327007636258746,8.098869456025298,6.495501053852151,False,0.17946305413457742
Adam,5,5.2759149099806315,2.2771008051715733,0.7304060356548427,7.157924210811206,5.870027852221519,False,0.17822003769928269
Adam,6,5.171565843326876,2.1736311245506994,0.6295711244472744,6.307934500090455,5.26037719357794,False,0.1766656500218938
Adam,7,5.06746606581224,2.0707758704974095,0.5306025186538478,5.547734778318355,4.6711452744283894,False,0.1747729778966146
Adam,8,4.96365705615637,1.9686513960964442,0.43395948969963594,4.875319040592456,4.108114306614683,False,0.17251819189816905
Adam,9,4.860180878733949,1.8673796557019184,0.3401552156002058,4.287736088885941,3.5786691978399374,False,0.1698835424941022
Adam,10,4.757080088232613,1.7670879266368578,0.24975491643319234,3.7810011451392906,3.092353919546079,False,0.1668611915516954
Adam,11,4.654397630936848,1.6679084065910952,0.16336977295789865,3.350039880740083,2.661480069320479,False,0.1634576655558565
Adam,12,4.552176743046269,1.5699776711089337,0.08164542190048814,2.988684490994915,2.3013310292696048,False,0.1596983928831612
Adam,13,4.450460846459472,1.4734359794755405,0.005244146730689472,2.68974256205603,2.028657960227875,False,0.15563140253383276
Adam,14,4.34929344248148,1.378426423662011,-0.06517938719879696,2.445156090508423,1.8564212451341429,False,0.15132894421355003
Adam,15,4.248718003943396,1.2850939236557506,-0.1290078680066715,2.2462584501010494,1.785096563426085,False,0.14688574284814382
Adam,16,4.148777866255962,1.1935840827796658,-0.18569419222955086,2.08412129239156,1.797610132874027,False,0.14241302806061987
Adam,17,4.04951611795204,1.1040419271605164,-0.23479386893031684,1.9499639746751012,1.864964531885708,False,0.13802844258505442
Adam,18,3.9509754913035846,1.016610562602929,-0.275992805248912,1.8355805494746151,1.957352765979404,False,0.13384321755863496
Adam,19,3.853198253623288,0.9314297880833188,-0.30912669017504496,1.7337300658209305,2.051193314860384,False,0.1299491145125377
Adam,20,3.756226099877036,0.8486347068606667,-0.3341895767953108,1.6384393066030787,2.1304468221577917,False,0.1264080173188338
Adam,21,3.6601000472388927,0.76835437381711,-0.351331250374724,1.5451828407519326,2.1852877979836176,False,0.12324642988075876
Adam,22,3.5648603322150247,0.6907105121396891,-0.3608449197163996,1.4509282768436218,2.210384465229892,False,0.12045571162779084
Adam,23,3.470546310947445,0.6158163254966916,-0.36314810515831214,1.3540574280428141,2.203520260024235,False,0.11799728418437463
Adam,24,3.3771963632839896,0.5437754250964492,-0.35876005141654976,1.2541905345869302,2.1646183598574553,False,0.1158109319885706
Adam,25,3.2848478011690094,0.4746808855676806,-0.34827865596248886,1.1519480657690657,2.0950716697374414,False,0.11382403202663426
Adam,26,3.1935367818709945,0.40861443986516344,-0.3323590839269672,1.0486838459870493,1.9972824158860276,False,0.11195997709701343
Adam,27,3.103298226519467,0.345645821150073,-0.31169528329042884,0.9462172809247245,1.8743443859257936,False,0.11014482803206121
Adam,28,3.014165744374101,0.28583225822245867,-0.28700476975339073,0.8465845382377469,1.729824734834103,False,0.10831196669247059
Adam,29,2.926171563194089,0.22921812990604185,-0.2590164385737286,0.7518210493243618,1.5676186253213253,False,0.1064050119932587
Adam,30,2.8393464660151686,0.17583478222258564,-0.22846079642266667,0.6637818675630083,1.391862436153466,False,0.10437947181395844
Adam,31,2.7537197345755735,0.12570050987040796,-0.19606184991432982,0.5840025110951528,1.2069049050432559,False,0.10220360327461046
Adam,32,2.669319099561177,0.07882070029262386,-0.162529883293935,0.5136006261013477,1.017359143508843,False,0.09985883589272025
Adam,33,2.586170697765421,0.03518813454404688,-0.12855445701468282,0.4532175786130508,0.828314874465302,False,0.09733995134232686
Adam,34,2.5042990361832276,-0.005216565534349987,-0.09479712642305965,0.4029983464799054,0.6459528983282459,False,0.09465505633468332
Adam,35,2.423726962982371,-0.04242435930047727,-0.06188359132129302,0.36260736686950096,0.47931923366609125,False,0.09182525669075872
Adam,36,2.344475645223692,-0.07647709874575906,-0.030395223054449576,0.3312769935518828,0.3454077041551831,False,0.08888385512103694
Adam,37,2.2665645531361096,-0.10742675387246214,-0.0008601544336405281,0.3078838272055642,0.277482656819522,False,0.08587486257131992
Adam,38,2.190011450696718,-0.13533457963354364,0.026255667328500362,0.2910465052209062,0.3006219874153106,False,0.08285064129937621
Adam,39,2.11483239222296,-0.16027025371557377,0.05055690369194474,0.2792368632326415,0.3805415011185822,False,0.07986859178250563
Adam,40,2.0410417246549555,-0.18231101437607636,0.07172608418376326,0.2708951109342941,0.47422018602918026,False,0.076986952569732
Adam,41,1.968652095192538,-0.20154082566061682,0.08952908309487406,0.26453920272555964,0.5618564230831765,False,0.07425998698668151
Adam,42,1.8976744639533807,-0.218049593741875,0.10381831356329156,0.2588592045089793,0.6355756762170365,False,0.07173304861757682
Adam,43,1.8281181213345175,-0.23193245316346495,0.11453333478302426,0.25278920701799756,0.6920967958031776,False,0.06943819095764099
Adam,44,1.759990709787348,-0.24328913591164905,0.12169880171194858,0.2455519974708244,0.7302035995756303,False,0.06739104174302699
Adam,45,1.693298249752748,-0.25222343003227465,0.12541991314670164,0.23667485184180784,0.7498382045541355,False,0.06558953670364782
Adam,46,1.6280451695445768,-0.25884272849817547,0.125875693976116,0.22597793867018973,0.7517198019919178,False,0.0640147926220292
Adam,47,1.5642343390129114,-0.2632576636576356,0.12331055677934628,0.213539470169652,0.7371508043432311,False,0.06263397199587936
Adam,48,1.501867106859141,-0.26558181815144244,0.11802462191905783,0.199643587492092,0.7078988017686624,False,
